SaleID,CustomerID,ProductID,StoreID,SaleDate,Quantity
2805c79c-fe73-42a5-9c6a-c92dcdb85cb6,0861077d-5b84-481e-868a-deaf547fcc79,6d9edd60-315c-4da9-8ac4-281383707e23,e1c03aab-9532-4cf0-8fdd-6a332dee6222,2020-01-04,1
3ba60ed1-595c-46df-84d3-b7e15c456aa2,94f23920-87d3-42d6-9310-124a04fe800d,dde23cc3-756f-411d-ad6a-e2ce719bac4c,232b3a39-2c4c-42ab-8b40-03540bde0284,2020-06-28,1
8f4f4991-23b9-49a9-9faf-aa61ca25db6a,5057befb-53ef-43d2-8392-617df7de2764,51618f3a-b493-480b-a94f-53c2d357c087,675ffe36-e86a-45ed-b82f-20a2a9948e58,2020-05-31,4
8010a56c-018b-44c0-88c5-b02145b003cb,6a705613-cc9b-44a3-9405-7549055390e5,9f7a1deb-0a4c-4b09-bd9b-7ac99e622d49,bfd14c7b-222b-40ec-a206-5a381f5f72df,2020-10-24,2
fa634727-92ef-447f-97ad-ebd3b377b584,c80b0435-2e2f-4385-ad8d-9a2902f4a73c,97eaa604-68df-4174-a923-242661f40dac,1a4c9da4-e5d8-482f-a425-870d92cd1e59,2024-05-05,3
414357f2-0e9a-4e89-b9f8-874cc799a5e0,2e1996f2-2de4-48f4-8c75-c7a240108f17,2d41ce5d-408c-4086-8ae3-6dec461e857f,4f60f0f5-d570-4d3b-a77a-366873748399,2023-07-28,3
612d7a50-aed7-40e7-ac56-f399f9e612e8,9a3b4ca8-695f-481e-9602-3ec75a08d65d,efbb26b7-f385-4def-9e27-d599f2c5aca9,cdaea7a6-00dc-438a-933f-3559bfb5056e,2020-08-03,1
84a00e97-789a-4be6-b8bd-cea74a1e5788,a05c0466-f41f-45c9-8f76-0e7b6bebfc70,9d18e00e-b006-4df8-93ba-59dbe894f6d7,10d96224-4898-40cd-b019-c39d91b51505,2021-04-28,1
3e1eaba0-d8a7-4013-ae42-d40a6b184ad7,5818a706-958f-457d-b06f-be8d2bc10440,2e484e19-aa5d-435d-a0d0-2a64d6e2e3a2,fecd9654-364d-4c1b-a186-bc497ed181a1,2024-06-25,1
1558c2e1-4b24-411b-a02a-599fb7c98a93,5a789ef7-33bf-4a6f-bb4a-5a9657f5b880,dc72d42a-8868-4587-9575-e608aa975e1c,0210b073-8940-43e4-84c6-6a8e5021d008,2022-03-22,3
af7b51f8-4877-44a8-b412-e2493509b998,44be8156-95e5-48a9-b193-431c48042a63,b6cead1f-3f0e-4447-a047-2d17246319d4,39a08c9a-ddfa-4a90-b123-a5d9939dc445,2021-10-12,3
1c9734ad-252b-4de0-92cc-650cd06ca4e1,c2e40289-2997-4c33-88e2-37e39d73b7f7,ae7c840e-0aa3-48c0-9e68-7e026ab10cfe,39a08c9a-ddfa-4a90-b123-a5d9939dc445,2021-02-14,1
c8e86483-fa4b-4c1d-872d-d64afd833c7a,6c74b0a1-71c4-4f62-b2ba-007618728a93,3f5e2a36-22a5-4679-b6a7-0d6277bd5890,bef2d91c-c5be-4521-96f2-a00a75482d27,2022-07-08,5
09671bc0-7e32-491c-b891-fbbea65311f1,ebd2acbe-35b6-4f90-89f0-4f9d605e683e,aa5b2f92-a2c2-4d0d-8f3b-b3ea23830360,367a4564-c356-4535-b01c-5a7988f6cdd7,2023-10-08,2
b424e6ee-449c-45f8-b7a4-90c96d8095bc,effbce56-8acf-460a-92d4-438c8cde67a7,509eaa52-d3b1-4b08-b446-9e4f2ab9de6d,f5eafb4d-177f-4f12-80df-b5c5df436980,2023-11-24,3
bd135bab-8fe3-4aa7-b794-f26bcb9aefc3,4360a1d5-06b9-4267-9562-645e0b2d47c2,950b6fd2-aae3-41a9-8499-06b3f200ab11,1276fa01-4a70-4237-b3e5-562f01930941,2020-08-09,4
75a2e442-8abf-4e8c-bc32-7e9b7393103f,e684d7b7-4982-4f60-99fc-e09835437463,b1b085e4-d1b1-4a15-aac0-993ee79fe6bf,7db66fcd-4689-468b-8cf7-ec14a1491453,2024-02-16,5
0e6c52e1-43d2-4635-aed8-e8bd9066e7e8,dea4f687-7321-4fce-ba94-e34953df4db0,c6a8e5d2-9928-42fb-abc9-496e18dd0910,1fdeca2a-74ac-4f2c-b6d8-b6ac8d1b14e8,2023-08-14,4
c0fa267b-3be4-4e37-bfd6-e9653cac047b,5c3fe25f-09a8-4c4b-87de-7ad6ee6bc733,2ed454de-afcd-4bc4-a2e1-c677b9d6cc6e,5eb911ae-0458-4ec8-a701-c62099704681,2022-11-30,2
07e3f86a-e3a6-4049-a702-788e4da92076,2eccf1c1-9fb3-438a-885d-d12fd12eb761,f34a987e-10c5-4652-ba19-2628b8d98265,cb93c906-9a2a-4d92-a657-0c5b4bf41b1c,2021-03-01,3
2cdc59b0-bf61-4064-ae73-db0408856dde,530d6c74-4163-4522-9cb6-5e7ac817bacb,aa5b2f92-a2c2-4d0d-8f3b-b3ea23830360,6a84ac58-8ef6-4486-afb8-84a2214e439e,2024-05-09,4
7687fc3c-40ba-4de8-ac69-1ebe9d3af4bc,2dcf6511-e719-4e15-8ec2-a5cb3b3c2885,48a2253a-96cf-4982-b375-fe209e864c7e,ee88ef8a-2ea5-452a-98a8-5cd25f68f2e6,2021-02-17,3
8c15a552-b960-4980-967c-af45a70ecae3,a1ee3699-66e8-40e6-b393-ad8e801d0d73,d9e3a556-6a23-4697-8e5b-bcac8413bd5c,0210b073-8940-43e4-84c6-6a8e5021d008,2023-12-31,2
4f0a96cb-4862-413a-8136-c98fcd9f5ba5,f1c04bf4-3621-4157-9c12-2a00a6243705,406db525-3d07-45c2-b6bc-994610afaaf2,1a4c9da4-e5d8-482f-a425-870d92cd1e59,2022-06-24,3
b7ece16c-4222-4e24-a220-9e220f54d0b5,2b8b7b97-5f03-46d5-8b00-574c6b57ce50,26e19658-a4c1-4a46-87ef-6067754b0fe1,5eb911ae-0458-4ec8-a701-c62099704681,2020-07-15,5
e25ce1e9-611f-4bc1-b7ef-73c820a30563,d0e28cfc-2efa-4ccf-a8d7-be67be313a34,9ecd084c-bc89-45f2-adbf-bf38b54694e8,bef2d91c-c5be-4521-96f2-a00a75482d27,2023-10-22,1
90b2b2bb-9c20-4e41-a9b6-0a6489a2a6c7,9cda6078-89f4-4079-ac2e-361ee34affd8,50afdbfd-0459-47e0-99e6-70b0fea89f30,5101dc6d-6b3d-4c3e-8c38-80810de7252f,2022-10-22,5
578f6007-4d16-4bfe-a13a-02e098656583,2787c082-d845-45b6-9f36-683da1d80d1f,aa5b2f92-a2c2-4d0d-8f3b-b3ea23830360,a1499171-721e-413e-8ee4-df14d48f2686,2020-09-24,1
3fe0f403-70e3-41ad-a437-99d5879df053,c6351ed1-e06a-46fc-a97c-72f3edcd74da,51618f3a-b493-480b-a94f-53c2d357c087,09b54160-9a54-4c58-857b-289071d73e3c,2024-02-08,2
85d9c4d4-e943-4ea0-84b2-308e2627e8dc,36503b59-0bd4-47eb-9863-7d68d9050e74,020a0bc2-df93-421e-b711-eb1f22e4045d,1276fa01-4a70-4237-b3e5-562f01930941,2024-04-24,4
d5d8dbfb-901f-433b-b361-4a2ed172e4c2,60f7673e-16d3-4eac-acfc-86c3f7b70640,a5aa06ee-8ac1-4961-8bb5-f2be7beb02c1,1a4965e0-7aaf-4699-88b8-b1764939f903,2020-03-26,5
c00c09d5-e3f3-44aa-b3e9-f4d4f2a5b9f2,a06d7f1e-0283-4982-a1a6-3e1c57d3c99f,97c6b0c4-1049-4825-b074-09e90fa08dfa,a1499171-721e-413e-8ee4-df14d48f2686,2020-12-14,1
8e114cbb-6d5d-4bb3-a550-b83e137dbae8,de506c21-3491-4756-a676-3975a65d9fe3,4d5131f1-e46a-438f-abb9-bbd5c0f29eae,0210b073-8940-43e4-84c6-6a8e5021d008,2021-03-11,1
474e15a5-94ad-4ae4-9703-ceb1957932fb,cac1bac3-d31f-4d2b-8d40-25aeadd26c3d,6125a36a-6f05-4d8a-a686-2b72087db0b9,675ffe36-e86a-45ed-b82f-20a2a9948e58,2022-10-31,3
3777d3db-d78c-41fb-a938-7be000aa6a83,d2e14f6f-2e4a-40c8-acce-b77741d51e82,f34a987e-10c5-4652-ba19-2628b8d98265,232b3a39-2c4c-42ab-8b40-03540bde0284,2020-02-22,3
223b4672-9649-48cf-b5a8-44e92801516d,8a995273-13e5-45da-9cca-5a16695722a2,406db525-3d07-45c2-b6bc-994610afaaf2,1fdeca2a-74ac-4f2c-b6d8-b6ac8d1b14e8,2021-01-23,3
a673c361-3728-47e1-9b3c-2a66f7f330ac,d2e14f6f-2e4a-40c8-acce-b77741d51e82,6997761a-3e9f-43a7-8766-439f522165a1,a1499171-721e-413e-8ee4-df14d48f2686,2020-06-11,1
e324bc85-de1f-462c-9974-e217fa98f4f7,f10a1952-1806-4719-9683-2b849b6e7744,60702537-3c68-45ec-9bab-296ca94ab322,4f60f0f5-d570-4d3b-a77a-366873748399,2022-03-25,3
3566be4c-8d54-4bcf-b2ae-3504e3fd5bbb,efb6a765-4266-4724-9689-ef84057a03a1,0517e329-42ab-47b5-ba37-3a8909f05489,7db66fcd-4689-468b-8cf7-ec14a1491453,2021-05-03,4
245da4e5-9eb5-4797-b866-8e737f06f4d1,1b469d3f-0cb8-4207-8a25-8febbae444a5,85108ded-eadb-4541-8308-d04343f0300b,2635ebf2-c549-4964-8d0c-efa3947c61a8,2022-10-10,5
b21951fa-b08a-4701-bdcf-cd5693eb2e46,25b18fb7-b530-483f-8524-5a8c54328e5f,a13aad31-c6b1-4289-affa-85453b194c80,7c4db62e-2f65-4c3e-855e-725c4813faff,2024-05-02,2
cbc0558e-59c4-4f1e-a57e-c7d3ee5945c2,cbaa2b16-ee78-48da-a3f1-bddb17ac28ae,61459611-d5f2-48d6-b409-e79f118ce4f0,5eb911ae-0458-4ec8-a701-c62099704681,2022-08-06,2
7579ff49-5fb9-4aaf-994e-7cb5cdec24b5,c8ad690e-5b1e-48f1-b504-e1ca56a472b8,d4db6cb2-12fa-4c56-8fc9-759f2c7f8a09,8b36b13b-0f82-41ab-8088-6d2f473c753a,2023-08-06,1
2984f429-69f6-473e-98fd-f2e23c3ca95e,de828497-2e98-40f8-88c0-df0389936934,e69fe9aa-88fb-447e-8cc6-7c27deb5770e,f0cf6502-31e2-491a-903f-31649899760c,2021-08-18,4
ecc46cf8-ab5e-4bfd-9891-726cdaac7c27,9ab7a4c6-a542-4b1c-a1f1-f43b8963010a,0382f8fc-1556-4447-9c00-2aae266132cb,09b54160-9a54-4c58-857b-289071d73e3c,2022-10-17,2
7408d037-8c6d-4b46-bf0e-5531612f5af8,abc8910f-9ed7-4f75-8ad4-a86fe0d2808e,c281ef06-c6a8-4403-8316-04391d606c29,2a725160-3f82-47cd-9a68-2ec0bbe19986,2020-05-11,5
0a128356-ab01-469d-9054-1ef658a7228f,68ab0c81-19e6-444a-a30e-61d6f0db8ba3,68072323-d9b7-4969-825f-f17ed28e2edb,10d96224-4898-40cd-b019-c39d91b51505,2020-12-23,1
009d55ec-7c23-4eab-856c-1ea6d5bba829,a06d7f1e-0283-4982-a1a6-3e1c57d3c99f,6f559226-e576-405d-a204-a91c4a17f452,e2e2d484-1d4e-463e-88f0-db2c8ca5dd82,2021-11-23,1
0d4fd6e5-b79f-4815-822a-01c60f4c7176,d2f9f28f-ae17-44bc-a824-7f43ef2636b5,2b9d6433-09a9-4899-a5fc-9fa1ac17dbd1,bef2d91c-c5be-4521-96f2-a00a75482d27,2021-06-20,2
71503a29-0da2-4f78-bc4f-35e5a2fa1d85,c8563833-ddab-48ff-a5bd-960f9a2a07c6,046b416f-14a4-4ed4-b3e0-f93e7577b2f6,367a4564-c356-4535-b01c-5a7988f6cdd7,2021-09-15,2
8fb84536-3a5e-48f4-99ec-fc816e3ad052,d1c731da-8cb1-4c25-bc81-45d505c1639e,950b6fd2-aae3-41a9-8499-06b3f200ab11,5eb911ae-0458-4ec8-a701-c62099704681,2022-07-23,4
0cccdf0b-37e5-4c88-896a-b29657a16b7a,a2f00d0a-9be5-483d-bc53-e927b6278566,e69fe9aa-88fb-447e-8cc6-7c27deb5770e,cb93c906-9a2a-4d92-a657-0c5b4bf41b1c,2021-08-22,4
c21daf5c-1568-4f59-aba8-bc9657f8945a,0a58544a-b073-4ca1-ae16-374682d7e75a,8991bcdb-3b58-46da-8f7a-82332ae9a82b,bef2d91c-c5be-4521-96f2-a00a75482d27,2021-02-24,3
94f38635-35b7-4278-b5f5-ead9895be851,12f86e63-92a2-42be-b059-0cdc0b28b098,6a34a4cc-5e4d-40c9-b750-55592e7806be,1276fa01-4a70-4237-b3e5-562f01930941,2021-12-14,3
58d29306-36b6-4af6-9c2a-5b774da7302f,a3d263e3-82d8-4262-b4a9-2fd2482ddeb4,d85974fa-e5fc-41d8-b6b5-77398ad58c89,9d319663-a403-47fb-8879-2d9c591644ff,2024-06-05,4
bac72f7e-03b6-4a00-8353-78a96f64e05c,c1fc3658-7070-4f74-97ee-d2b657bb3f7a,84424604-30d5-4fb4-b1a9-8cac314de39e,9d319663-a403-47fb-8879-2d9c591644ff,2020-02-17,3
cccd00bf-a62b-4a8e-9c3f-2a6ba03e0606,00a83405-0b74-462d-a008-e0cb3551f1a4,88c9ca08-424b-4260-874f-491be5a32338,bfd14c7b-222b-40ec-a206-5a381f5f72df,2021-04-21,3
d73e4974-464e-4217-bd27-f5f6e9616a71,f5e62c55-fbbf-4ed3-ae65-5b5b13ad8045,e8e4727c-8aee-4017-803c-4d31b98dcded,2635ebf2-c549-4964-8d0c-efa3947c61a8,2021-09-03,5
8f9eaf94-f455-4bf7-bfc3-3462d21a512a,f218bf3f-263f-47f2-829c-102e642b2f61,08f2afa8-23b3-4a86-bc6f-ff8026144ef0,a1499171-721e-413e-8ee4-df14d48f2686,2023-03-08,1
c39af344-b048-46cf-b5f2-5d0cca443c49,6fbf3eb7-b7aa-44d1-9d4a-16fb31b77b8d,263fb0e6-ad67-4b49-af81-72b4586f75ec,367a4564-c356-4535-b01c-5a7988f6cdd7,2021-10-30,1
4ed5da24-8160-4739-ae57-b2cf139661bf,119fd82f-8bdc-4139-9234-f7f16ab554ea,59358577-a545-4b58-b1b7-63fcda1f2e44,2a725160-3f82-47cd-9a68-2ec0bbe19986,2024-02-15,1
70dde8cf-e934-45dc-a54a-a2843a186c8c,1840d0f1-d425-4de1-a9c8-caecbb55980d,4d90c616-4718-4566-b84c-2c957f111b3e,cdaea7a6-00dc-438a-933f-3559bfb5056e,2021-08-24,2
c2759a40-aee8-445c-bfcd-86f8af6abb6f,fdfcf43b-1fc7-4cde-b9e1-c9523ea2e712,e80e3a69-6498-4213-b4fa-0fd0adcf6ce2,4b4fc2d8-2a21-4c37-ae33-b37324357777,2020-01-04,5
4ced0576-13d2-42a7-a6fa-235b5e090852,5dc3dcce-0a53-4643-b60b-2263a34f5538,d2a54d9b-6bc8-4757-986e-9b1671cfd90e,e1c03aab-9532-4cf0-8fdd-6a332dee6222,2020-12-03,1
eb6f0e34-db1e-461c-a1e4-adf3755eeca6,0fb10838-aba2-4a4a-b9ad-9333ba381317,adc5250c-b518-47ac-b6f1-d626349bb869,bfd14c7b-222b-40ec-a206-5a381f5f72df,2020-08-31,5
b0b1a49e-2c5a-4727-9906-453154868496,5db62cfc-624f-404c-b7bc-9b45cae4c661,9f7a1deb-0a4c-4b09-bd9b-7ac99e622d49,8b36b13b-0f82-41ab-8088-6d2f473c753a,2022-07-15,1
8c890e0b-57b0-4cb8-a360-bb9c885508eb,c8b51268-01e8-46d4-b1b1-22cfe61a58cd,bf3047bd-ae36-4e4d-bcfa-e776d4715793,ae4a4968-d7a2-4531-939e-f0321012e2a3,2021-03-22,2
e6093e31-92bd-4786-b505-8285440418a9,c9cf8ac4-c036-4fb9-9493-9422bb0e1dac,a13aad31-c6b1-4289-affa-85453b194c80,58a338f9-ab3a-4263-9a36-4e16fb058dc6,2020-01-02,3
a51da68f-b558-44ed-85a5-3e1de85545c2,c9cf8ac4-c036-4fb9-9493-9422bb0e1dac,8bc86423-b993-4f02-950d-086884bf6f17,e1c03aab-9532-4cf0-8fdd-6a332dee6222,2021-06-30,2
a3d88a03-0f22-4ad1-bd75-ef2e0c2a46c5,7bbba92f-6a6a-49e9-86af-96a14465bac3,4517b5c2-da8e-4f03-8b5b-ba2a7c92b6c7,4b4fc2d8-2a21-4c37-ae33-b37324357777,2021-07-18,1
4dd70626-8c4f-423d-8ebe-d0a6806ab5d0,d4b604ea-5ded-4934-82b3-346317471521,a8e7e2b8-d67a-4620-a9ac-aa55e170ce33,1a4965e0-7aaf-4699-88b8-b1764939f903,2022-03-12,1
726e800a-2bf1-457d-86f2-989dacd2488d,0e7055dd-9149-4059-85cf-34b32192cf21,c8ead928-27c8-4361-bb47-3ba392990906,7c4dbb54-673a-47ce-b41b-a13b3f3854b4,2023-05-01,5
930cc2b6-8ae2-4e4e-bbec-ee45fa94ed9e,f270b708-4a0c-49ce-8a00-2b72f38e68b3,48a2253a-96cf-4982-b375-fe209e864c7e,6a84ac58-8ef6-4486-afb8-84a2214e439e,2022-08-14,3
7f7396f7-7df1-41ad-9109-813ffcb294b6,5341d047-442a-4f01-b30d-d4f2562a4b9e,59358577-a545-4b58-b1b7-63fcda1f2e44,ee88ef8a-2ea5-452a-98a8-5cd25f68f2e6,2023-01-21,3
e245e65f-c416-489e-abac-d029f48ed00f,7bbba92f-6a6a-49e9-86af-96a14465bac3,e8e4727c-8aee-4017-803c-4d31b98dcded,6a84ac58-8ef6-4486-afb8-84a2214e439e,2022-02-26,3
b67c603a-c45a-4ec7-9372-687447a5508b,b13dec2e-79d1-4ade-9a6f-9b7cf22a220f,9298b19f-8920-40ab-9cd4-8d3bfd2bf13a,1276fa01-4a70-4237-b3e5-562f01930941,2024-07-10,4
ada4f45d-08ec-4c77-98ab-cf9c902d7912,1b469d3f-0cb8-4207-8a25-8febbae444a5,c6a8e5d2-9928-42fb-abc9-496e18dd0910,58a338f9-ab3a-4263-9a36-4e16fb058dc6,2020-09-26,5
ee634daa-2e1e-46e4-8145-2aa3082ef2bf,525c7876-e6e0-4618-b42f-8fde6b789b12,4d90c616-4718-4566-b84c-2c957f111b3e,cb93c906-9a2a-4d92-a657-0c5b4bf41b1c,2021-05-17,2
76527eda-b420-4f09-8447-7f8a32cb7cd6,813530f7-e132-4b4d-8c42-68f48c5e3646,a8e7e2b8-d67a-4620-a9ac-aa55e170ce33,4f60f0f5-d570-4d3b-a77a-366873748399,2023-04-03,3
7fdbb8c0-fbd0-4884-8f9a-db17a2774410,6a22343e-7a0a-430a-a617-2b1c7340f604,e8b49233-6478-42d8-a2ec-01356e96be6f,6d6b737e-a08f-4127-8500-3f34707fb407,2023-10-10,5
80172404-0e65-47f8-ba77-c1d6a4a0ce0e,5842030b-f99e-4d0e-8b19-ab88a5aba4a4,9b1bb123-b82f-4032-a0b8-c8e9ac39399a,1fdeca2a-74ac-4f2c-b6d8-b6ac8d1b14e8,2021-11-10,4
6baede04-18a1-46a1-bcd2-7f52f28d2909,2e12b56b-c0a3-4207-bc58-c4c946debdaf,4517b5c2-da8e-4f03-8b5b-ba2a7c92b6c7,5101dc6d-6b3d-4c3e-8c38-80810de7252f,2021-08-02,5
ef1f132e-e425-48ba-ab28-0909e4f81633,be8ab4fc-1378-4347-85eb-f5da52f2d94a,2aecdb1c-9986-450f-8aa5-699e53ae9a89,232b3a39-2c4c-42ab-8b40-03540bde0284,2020-07-09,1
ed25b1b4-86d7-4bf6-a015-e518ba799ec9,45b60fe3-69b4-463b-898e-85809284ee0e,dad0dc54-443b-41c7-bc59-567738cbf3cf,ee88ef8a-2ea5-452a-98a8-5cd25f68f2e6,2022-08-15,1
affe76c6-66c7-403f-8fe8-5fc72a051878,3df0eb00-5636-4f9d-b9c6-f1ad4cc54679,5c1b89c7-46ce-4cfa-98f4-f349e3828954,367a4564-c356-4535-b01c-5a7988f6cdd7,2023-04-20,2
b223d9c0-5e32-4f6d-af7e-2f13fb9941cf,0a58544a-b073-4ca1-ae16-374682d7e75a,7eafffaf-9932-4c7b-b486-4aae95834d3d,232b3a39-2c4c-42ab-8b40-03540bde0284,2023-06-21,1
e6e76a86-2f22-4765-ba68-c3f430fb9f7e,5057befb-53ef-43d2-8392-617df7de2764,d75c4a8a-a90c-4d7f-a60a-d8874cd24c5d,fecd9654-364d-4c1b-a186-bc497ed181a1,2023-02-02,1
7c27b361-048f-4e04-a9a9-91fde8b31dfb,c2e40289-2997-4c33-88e2-37e39d73b7f7,eb89030f-2b5e-47c2-864d-5552b6ff1bba,5101dc6d-6b3d-4c3e-8c38-80810de7252f,2021-07-07,1
30d41309-3f52-43ae-a2a0-fe053b3ecc3e,adaefd38-c37e-4d5e-9189-99c2bf822380,263fb0e6-ad67-4b49-af81-72b4586f75ec,2635ebf2-c549-4964-8d0c-efa3947c61a8,2023-10-01,2
f124d1d4-bc0f-4bbf-bfeb-bf93530041a8,371c750a-2519-4f33-82c0-208c84cf6b84,c7d49be3-a836-454e-b7db-07c7d94f761d,2a725160-3f82-47cd-9a68-2ec0bbe19986,2023-01-24,5
ab9b8176-1e42-44e3-ad2e-ab436e093b56,a3d263e3-82d8-4262-b4a9-2fd2482ddeb4,7026e36a-77c0-467c-8893-412d5b3cc399,1276fa01-4a70-4237-b3e5-562f01930941,2023-08-07,3
d57a47db-2af0-4a84-b543-67e9d34364a2,8f846784-b4d0-4c43-91dc-965fbf60df03,6fb29f22-49f9-4404-adf5-a942bc7bce7a,e1c03aab-9532-4cf0-8fdd-6a332dee6222,2020-03-23,4
3b573f04-67ab-4e35-b173-e14b2fefb2ad,2871d7c2-2a99-41f8-9ed1-3dcb06e41892,aeb86692-83bf-492e-865f-e02875ce1d0c,1a4c9da4-e5d8-482f-a425-870d92cd1e59,2020-05-14,4
f5a39e64-0593-499f-95b3-f3608c83220a,de89e56a-ca22-459f-90bf-58ea52436c98,89f443b6-5814-45b1-b6b3-9add69c8bf9a,fecd9654-364d-4c1b-a186-bc497ed181a1,2022-02-18,4
3e3499c0-14cb-411f-94d7-b8f82d076129,e243c914-5ff4-4b76-b3ec-51e4ede6f34a,e556fcc8-d4b7-48a9-aa8a-224930d9ed94,4b4fc2d8-2a21-4c37-ae33-b37324357777,2022-04-11,4
75a2e435-02d8-4a46-bc98-9cab142a2470,2e162766-ce35-4858-817d-2c82bb02133a,a5aa06ee-8ac1-4961-8bb5-f2be7beb02c1,1276fa01-4a70-4237-b3e5-562f01930941,2020-07-23,3
23935b86-6e39-4239-894d-7586a4963c8a,b79f71b6-13a6-455c-bf32-19608ccf34e4,032a0642-364b-4511-b812-038c054473ef,6d6b737e-a08f-4127-8500-3f34707fb407,2023-10-22,5
6ac1f5ec-cce1-43c7-9716-b06d597e6e5e,194b8fbd-e9a0-4d28-a719-85613ce33b85,2b80e064-43ac-4f38-a7b5-0376ebd1ba7f,1fdeca2a-74ac-4f2c-b6d8-b6ac8d1b14e8,2021-07-25,1
c9500e96-6c65-4758-a7e2-fe8daf707cb3,dea4f687-7321-4fce-ba94-e34953df4db0,11e990b9-c052-4047-a973-685883bdaa03,2a725160-3f82-47cd-9a68-2ec0bbe19986,2020-12-29,1
49ba8dda-642e-4713-99ea-69b43eb2f1d6,0e7055dd-9149-4059-85cf-34b32192cf21,6ef968d0-a0d4-4416-aef1-61cf6c013548,5101dc6d-6b3d-4c3e-8c38-80810de7252f,2020-05-20,4
7b30ddf6-6e00-46d4-af60-dbde9fd3f557,2995b4bc-5f6e-4004-a1b3-5f6986b4e6e4,e63cbe71-fae7-48a7-9e40-f2676ca74ce3,1a4c9da4-e5d8-482f-a425-870d92cd1e59,2022-12-29,3
82fdc27e-ac3f-42e1-8189-0f800485d709,089295be-bdfb-4f81-bc04-25d9e109eaac,022f83de-65cb-411b-a085-f3ef9ba6e34b,6854cef0-0f41-4b3f-873f-052c2a6565f3,2023-06-20,3
94d9b800-c5cb-4714-bd64-18e2ef9199da,07b4cff7-8b99-4ea3-89e8-62e286cc219a,d5a11675-7e1f-4bb5-85f7-a0f24095da89,fecd9654-364d-4c1b-a186-bc497ed181a1,2022-06-09,4
